11537,12117,12374,0.36704,3
11834,12535,13060,0.33589,3
12043,12755,13407,0.32864,3
12593,13545,14606,0.2925,3
12318,13271,14168,0.306,3
12238,13155,14010,0.31465,3
12843,13801,14873,0.28697,3
13076,13984,15215,0.27477,3
12765,13696,14669,0.29574,3
12682,13649,14610,0.29607,3
12422,13328,14239,0.29588,3
12111,12912,13591,0.31414,3
12212,13032,13796,0.30973,3
12273,13093,13939,0.3015,3
12184,13010,13967,0.29965,3
12030,12822,13712,0.3095,3
11372,11760,11585,0.41474,3
11726,12329,12308,0.39443,3
12047,12760,12874,0.37894,3
12333,13165,13529,0.35588,3
11754,12364,12514,0.37444,3
11171,11614,11468,0.40526,3
11491,12073,12177,0.38511,3
11582,12204,12450,0.3686,3
11476,11979,12170,0.37391,3
11299,11844,11924,0.38015,3
11739,12325,12704,0.35197,3
11923,12578,13168,0.33015,3
12013,12751,13396,0.32473,3
12548,13465,14462,0.2913,3
12526,13456,14434,0.29587,3
12495,13382,14315,0.30604,3
13035,13932,15130,0.27787,3
12875,13870,14974,0.28144,3
12615,13578,14538,0.29914,3
12576,13520,14435,0.30141,3
12352,13287,14154,0.30411,3
12293,13122,13968,0.30968,3
12304,13123,13935,0.30986,3
12076,12840,13598,0.31174,3
11954,12634,13316,0.31786,3
11987,12694,13461,0.31454,3
11520,12170,12644,0.34952,3
11062,11531,11303,0.41061,3
11476,12021,11979,0.39488,3
11774,12511,12645,0.3768,3
12206,12968,13255,0.3598,3
11514,12160,12216,0.37906,3
11000,11347,11026,0.4087,3
10948,11434,11216,0.40232,3
11245,11798,11836,0.38341,3
10881,11283,10969,0.39334,3
10998,11520,11471,0.37052,3
11707,12549,13037,0.32837,3
11913,12545,13187,0.32061,3
11917,12645,13258,0.32132,3
12742,13409,14545,0.27169,3
12749,13741,14751,0.28405,3
12696,13755,14771,0.29422,3
12981,14031,15368,0.26986,3
12668,13516,14605,0.28535,3
12531,13454,14442,0.30034,3
12250,13156,13999,0.31455,3
12465,13262,14205,0.29783,3
12235,13001,13784,0.31135,3
12194,13080,13824,0.31376,3
12111,12860,13639,0.31104,3
11898,12626,13401,0.30714,3
11919,12672,13507,0.30286,3
11495,12170,12603,0.3444,3
11230,11727,11841,0.34676,3
11350,11946,12311,0.33257,3
11553,11999,12297,0.34823,3
11860,12442,12789,0.33612,3
11521,12217,12659,0.31941,3
10842,11345,11453,0.34994,3
10903,10963,10752,0.36403,3
11168,11513,11408,0.36054,3
10627,10980,10857,0.35292,3
10980,11400,11599,0.33716,3
11508,12004,12429,0.31432,3
11864,12452,13117,0.29652,3
11800,12501,13178,0.28898,3
12443,13478,14646,0.24214,3
12689,13589,14774,0.24994,3
12809,13688,14896,0.2615,3
12639,13769,14901,0.26504,3
12489,13490,14570,0.27223,3
12360,13268,14371,0.28032,3
12056,12933,13775,0.29317,3
12390,13510,14644,0.26839,3
12065,12991,13947,0.28951,3
12045,12876,13721,0.29558,3
12116,12944,13856,0.28363,3
11873,12758,13751,0.27828,3
11674,12374,13230,0.29217,3
11453,12056,12641,0.32038,3
11125,11710,11994,0.34817,3
11454,11683,11853,0.36557,3
11525,11998,12265,0.34503,3
11246,11936,12313,0.33384,3
11447,11958,12403,0.34833,3
11964,12366,12895,0.33044,3
11824,12334,12814,0.32055,3
11509,12271,12813,0.32142,3
11510,11982,12468,0.33839,3
11649,11859,12077,0.34444,3
11526,12122,12469,0.32874,3
11446,12147,12720,0.32167,3
11665,12146,12695,0.32735,3
11866,12271,12907,0.31003,3
11899,12468,13153,0.29391,3
11823,12469,13135,0.29821,3
12074,12663,13436,0.30157,3
12212,12821,13721,0.29017,3
12192,12953,13901,0.27869,3
12091,12837,13719,0.29487,3
12112,12640,13399,0.30523,3
12071,12709,13405,0.29213,3
11918,12745,13511,0.28261,3
11957,12731,13630,0.29182,3
12115,12642,13579,0.28526,3
11925,12617,13441,0.27618,3
11622,12389,13192,0.28696,3
11652,12154,12968,0.29726,3
11504,11883,12451,0.30131,3
11132,11519,11442,0.39195,3
11195,11486,11412,0.39845,3
11030,11176,10856,0.42141,3
10885,11120,10664,0.43272,3
11298,11700,11682,0.38892,3
11663,12106,12341,0.36638,3
11676,12125,12272,0.37163,3
11343,11796,11834,0.3831,3
11332,11783,11887,0.38021,3
11403,11726,11795,0.38577,3
11276,11642,11584,0.39193,3
11112,11565,11495,0.39576,3
11659,12091,12381,0.36452,3
11602,12020,12120,0.38259,3
11234,11718,11538,0.40086,3
11438,12085,12223,0.3732,3
12069,12624,13111,0.34654,3
12025,12606,12978,0.35228,3
11904,12580,12947,0.35378,3
11565,12268,12551,0.36709,3
11548,12094,12335,0.37576,3
11576,11970,12013,0.3839,3
11443,12090,12160,0.37694,3
11578,12353,12810,0.34963,3
11559,12062,12412,0.36385,3
11487,11896,12105,0.36625,3
11322,11975,12202,0.35499,3
11406,12028,12459,0.35431,3
11453,11820,12115,0.36991,3
11157,11407,11277,0.38951,3
11206,11563,11489,0.393,3
11251,11689,11663,0.38727,3
10957,11266,11024,0.41596,3
11030,11351,11093,0.41442,3
11315,11744,11708,0.38884,3
11642,12249,12417,0.36803,3
11601,12095,12201,0.3736,3
11236,11621,11575,0.3902,3
11308,11701,11701,0.39021,3
11210,11582,11474,0.39517,3
11171,11391,11255,0.40472,3
11496,11970,12083,0.37301,3
11426,11883,11921,0.38914,3
11382,11881,11997,0.38652,3
11714,12269,12467,0.3726,3
12615,13315,13966,0.31878,3
12339,13054,13571,0.33418,3
12192,12907,13341,0.3451,3
11711,12244,12353,0.38074,3
11576,12215,12323,0.37874,3
11410,11893,12016,0.38368,3
10953,11292,11062,0.42159,3
11230,11653,11574,0.40044,3
11159,11669,11613,0.3943,3
11104,11514,11508,0.39365,3
11125,11510,11499,0.39566,3
11349,11934,12039,0.37849,3
11152,11759,11778,0.39421,3
10834,11207,11205,0.40034,3
11349,11729,11799,0.35732,3
11109,11437,11304,0.37678,3
11067,11339,11147,0.39756,3
11315,11747,11772,0.3796,3
11439,11902,12070,0.37599,3
11337,11761,11892,0.38255,3
11193,11574,11574,0.39182,3
11439,11932,12002,0.37773,3
11786,12404,12629,0.3573,3
11348,11750,11856,0.37767,3
11269,11706,11687,0.38739,3
11380,11891,12002,0.37699,3
11308,11712,11774,0.38446,3
11323,11661,11704,0.38337,3
11479,11922,12005,0.3836,3
11722,12312,12628,0.36325,3
12061,12744,13213,0.34309,3
12613,13436,14082,0.31591,3
12424,13279,13888,0.32687,3
12279,13103,13601,0.33652,3
11986,12671,13003,0.35563,3
11825,12409,12721,0.36335,3
11506,12055,12189,0.37745,3
10820,11151,10829,0.42729,3
10972,11399,11206,0.41156,3
11107,11517,11434,0.39864,3
11187,11607,11585,0.39276,3
11429,11974,12142,0.37252,3
11469,12044,12309,0.36661,3
11232,11816,11908,0.38797,3
10774,11287,11248,0.40291,3
10482,10458,9949,0.38579,3
11016,11176,11002,0.36893,3
11090,11352,11241,0.38783,3
11340,11719,11769,0.37641,3
11715,12219,12520,0.35943,3
11771,12250,12646,0.35242,3
11537,11972,12161,0.36878,3
11280,11625,11531,0.39421,3
11437,11783,11778,0.38592,3
11368,11723,11749,0.38197,3
11129,11474,11404,0.39374,3
11332,11753,11836,0.38317,3
11409,11856,11973,0.37589,3
11386,11787,11928,0.37636,3
11843,12389,12790,0.3525,3
12249,12864,13501,0.33142,3
12139,12811,13264,0.34333,3
11880,12559,12894,0.36187,3
11794,12425,12681,0.37254,3
12062,12734,13027,0.35588,3
12238,12954,13392,0.34119,3
12060,12789,13214,0.34605,3
11523,12060,12230,0.37567,3
10964,11243,11087,0.41523,3
11057,11383,11206,0.40901,3
11092,11572,11482,0.39711,3
11327,11848,11930,0.38244,3
11536,12135,12407,0.36352,3
11409,11998,12195,0.36972,3
11226,11767,11843,0.38717,3
10883,11360,11331,0.40048,3
10208,10106,9063,0.44099,3
11197,11232,11009,0.38645,3
11302,11561,11493,0.37978,3
11742,12082,12323,0.35721,3
11854,12336,12749,0.34597,3
11916,12451,12941,0.34226,3
11697,12213,12610,0.35385,3
11360,11806,11814,0.3796,3
11168,11586,11410,0.39471,3
11155,11507,11437,0.39079,3
10997,11266,11032,0.40911,3
11135,11444,11264,0.40473,3
11355,11781,11886,0.37905,3
11741,12154,12465,0.35911,3
12568,13289,14064,0.30978,3
12247,12849,13411,0.3353,3
11784,12321,12566,0.37139,3
11542,12039,12226,0.38273,3
11286,11871,11983,0.39064,3
11865,12599,12942,0.35776,3
12300,13020,13547,0.33544,3
12230,12943,13443,0.33834,3
11595,12127,12322,0.37017,3
11074,11439,11327,0.40678,3
11097,11543,11490,0.39958,3
11138,11547,11458,0.4009,3
11340,11900,11976,0.38258,3
11537,12163,12427,0.3637,3
11429,12025,12262,0.3656,3
11260,11834,11956,0.38113,3
11003,11565,11588,0.39729,3
11187,11480,11432,0.39317,3
11248,11554,11449,0.39022,3
11811,12388,12655,0.34927,3
12072,12614,13003,0.34059,3
11996,12558,13009,0.3424,3
11783,12311,12664,0.35373,3
11395,11762,11825,0.37505,3
11241,11588,11522,0.38864,3
11347,11635,11675,0.38152,3
11078,11364,11172,0.40357,3
11099,11421,11236,0.40363,3
11172,11501,11373,0.40019,3
11716,12284,12527,0.3565,3
12683,13443,14266,0.30105,3
12242,12969,13598,0.33026,3
11320,12036,12102,0.38597,3
11907,12636,13173,0.35076,3
11164,11594,11615,0.40364,3
11715,12275,12496,0.37467,3
12127,12857,13290,0.34391,3
12072,12836,13245,0.34549,3
11654,12171,12420,0.36802,3
11096,11476,11320,0.40527,3
11308,11759,11783,0.3912,3
11268,11798,11875,0.38527,3
11303,11877,11959,0.38108,3
11549,12167,12424,0.36299,3
11399,12045,12278,0.36383,3
11346,11925,12141,0.3716,3
11294,11803,11943,0.38562,3
11170,11472,11375,0.39657,3
11146,11442,11352,0.39859,3
11414,11822,11896,0.38053,3
11896,12429,12887,0.34771,3
11243,11623,11543,0.39335,3
11099,11402,11217,0.40729,3
11072,11354,11164,0.4087,3
10920,11227,11003,0.41495,3
11009,11285,11109,0.41264,3
11787,12336,12737,0.35738,3
12162,12812,13436,0.33457,3
12207,12614,13243,0.34167,3
12261,13000,13632,0.33418,3
11304,11830,11822,0.40294,3
11450,12091,12273,0.38578,3
11610,12208,12396,0.37958,3
11605,12140,12281,0.38311,3
11659,12195,12408,0.37063,3
11559,12025,12197,0.37379,3
11389,11871,11952,0.38582,3
11266,11756,11776,0.39233,3
11290,11791,11842,0.38566,3
11372,11968,12126,0.37096,3
11351,11884,12026,0.37172,3
11350,11876,12047,0.37232,3
11377,11964,12232,0.37119,3
9835,9202,8044,0.36984,2
9826,9256,8130,0.37965,2
9792,9223,7929,0.44401,2
9821,9245,8003,0.43279,2
9811,9290,8153,0.41174,2
9770,9209,8031,0.41206,2
9837,9274,8240,0.39226,2
9784,9221,8055,0.44064,2
9825,9144,8066,0.33187,2
9821,9169,8030,0.37148,2
9795,9177,7911,0.43412,2
9833,9237,8017,0.42732,2
9796,9241,8037,0.42901,2
9789,9232,8019,0.43083,2
9760,9256,8026,0.44646,2
9769,9237,8006,0.45183,2
9808,9260,8115,0.42087,2
9758,9085,7914,0.35805,2
9818,9155,8036,0.36824,2
9764,9151,7882,0.43431,2
9822,9250,8016,0.42102,2
9779,9177,7903,0.44521,2
9810,9232,8029,0.42777,2
9736,9243,7939,0.47133,2
9777,9238,8005,0.44951,2
9781,9231,8013,0.44213,2
9725,9045,7958,0.52801,1
9752,9093,7957,0.51199,1
9723,9063,7882,0.36036,2
9796,9147,8070,0.34967,2
9760,9115,7866,0.41899,2
9813,9204,8031,0.40844,2
9775,9130,7879,0.456,2
9791,9220,8106,0.39295,2
9765,9206,7917,0.46501,2
9783,9256,8058,0.44202,2
9780,9224,8010,0.44818,2
9725,8985,7942,0.53171,1
9749,9089,7957,0.51744,1
9753,9094,8082,0.28645,2
9774,9103,8054,0.32203,2
9800,9075,7954,0.3764,2
9797,9132,8013,0.39506,2
9755,9063,7862,0.43758,2
9782,9142,8025,0.39924,2
9778,9101,8012,0.42248,2
9780,9152,8013,0.42992,2
9799,9218,8009,0.44225,2
9882,9291,8180,0.40067,2
9700,8952,7885,0.53607,1
9736,9015,7919,0.51942,1
9751,9101,7974,0.51066,1
9756,9073,8130,0.26634,2
9764,9055,7986,0.33054,2
9775,9098,7963,0.36842,2
9768,9087,7904,0.40914,2
9732,9103,7857,0.4324,2
9823,9165,8111,0.38688,2
9888,9199,8216,0.37824,2
9854,9212,8151,0.40414,2
9792,9203,8001,0.44296,2
9910,9324,8250,0.39478,2
9705,8917,7876,0.53673,1
9721,8951,7852,0.52431,1
9738,9050,7942,0.51561,1
9730,9084,8174,0.26766,2
9706,9050,7956,0.35553,2
9684,9063,7856,0.38816,2
9790,9157,8028,0.38206,2
9718,9137,7992,0.40771,2
9809,9194,8116,0.4031,2
9962,9348,8459,0.34449,2
9964,9348,8482,0.35405,2
9767,9175,7964,0.4545,2
9896,9312,8287,0.3912,2
9694,8914,7850,0.53814,1
9698,8928,7852,0.53061,1
9742,9089,7925,0.51328,1
9722,9082,8084,0.29948,2
9725,9108,7972,0.35862,2
9675,9046,7850,0.37809,2
9781,9186,8113,0.35749,2
9720,9116,7953,0.41202,2
9769,9137,8008,0.4333,2
9887,9301,8367,0.38031,2
9978,9361,8621,0.34035,2
9816,9179,8075,0.42917,2
9831,9244,8142,0.41525,2
9582,8932,7840,0.53865,1
9663,8948,7844,0.53412,1
9706,9038,7909,0.52269,1
9722,9114,8078,0.32325,2
9745,9145,8021,0.3477,2
9756,9128,7983,0.35195,2
9768,9160,8045,0.36591,2
9740,9109,7923,0.43155,2
9763,9134,7955,0.45096,2
9797,9146,8038,0.42723,2
9860,9211,8186,0.40961,2
9824,9189,8125,0.41944,2
9783,9190,8029,0.43123,2
9677,8934,7831,0.53993,1
9649,8941,7853,0.53657,1
9678,8966,7861,0.52757,1
9744,9131,8037,0.36502,2
9741,9164,8084,0.34856,2
9805,9199,8168,0.33656,2
9757,9167,8094,0.36535,2
9744,9144,7946,0.44186,2
9742,9125,7915,0.46252,2
9755,9106,7944,0.43873,2
9788,9149,8038,0.42655,2
9762,9144,8007,0.43189,2
9783,9179,8003,0.43907,2
9688,8901,7885,0.54238,1
9662,8919,7831,0.541,1
9674,8952,7860,0.53239,1
9779,9197,8124,0.38159,2
9767,9167,8153,0.36389,2
9734,9152,8087,0.36328,2
9669,8918,7874,0.54866,1
9641,8893,7803,0.54574,1
9661,8959,7846,0.53795,1
9685,8935,7861,0.52635,1
9671,8914,7849,0.55082,1
9632,8876,7806,0.5482,1
9648,8934,7837,0.54285,1
9671,8983,7896,0.53201,1
9688,8872,7852,0.5473,1
9657,8845,7800,0.54855,1
9659,8888,7845,0.54445,1
9676,8955,7872,0.53485,1
11075,11444,10907,0.4264,3
11217,11635,11279,0.40861,3
11295,11681,11379,0.39878,3
11096,11325,10792,0.41448,3
11364,11823,11500,0.39849,3
9697,8943,7900,0.54513,1
9679,8851,7810,0.54733,1
9686,8892,7815,0.54783,1
9693,8925,7847,0.54103,1
9649,8967,7866,0.53169,1
11843,11944,13128,0.1926,4
11832,11815,12878,0.1895,4
11762,11824,12873,0.18746,4
11772,11895,13019,0.18837,4
11839,12019,13203,0.18958,4
11661,11804,12879,0.19036,4
11566,11659,12798,0.18758,4
11024,11377,10776,0.43562,3
11125,11548,11026,0.42435,3
11255,11643,11226,0.41204,3
11398,11816,11565,0.38974,3
11229,11524,11144,0.3983,3
11432,11835,11521,0.39211,3
11700,12263,12203,0.36692,3
11584,12105,12087,0.35774,3
11736,12223,12417,0.3308,3
11746,12182,12574,0.3045,3
11010,11219,10837,0.39833,3
10948,11258,10799,0.41068,3
11087,11517,11207,0.41095,3
11444,11831,11665,0.39647,3
12482,13123,13412,0.33716,3
9708,8974,7915,0.54497,1
9699,8894,7850,0.54737,1
9699,8894,7836,0.54879,1
9699,8907,7848,0.5444,1
9682,8941,7873,0.53606,1
11907,12101,13325,0.19301,4
11822,11894,13017,0.19229,4
11670,11579,12604,0.18917,4
11740,11786,12848,0.18994,4
11971,12239,13502,0.1923,4
11872,12095,13345,0.19214,4
11711,11866,13061,0.19052,4
11799,11921,13139,0.18873,4
10979,11384,10832,0.43474,3
11171,11596,11167,0.42203,3
11300,11770,11425,0.40751,3
11381,11857,11599,0.39549,3
11367,11827,11575,0.39304,3
11575,12031,11882,0.38331,3
11683,12215,12187,0.36899,3
11675,12134,12142,0.35894,3
11741,12236,12487,0.32494,3
11640,12016,12246,0.32766,3
11175,11386,11184,0.37832,3
10917,11222,10801,0.40548,3
11033,11398,10999,0.41331,3
11051,11526,11142,0.41415,3
11329,11873,11716,0.39485,3
11659,12177,12287,0.368,3
9739,8961,7862,0.54702,1
9722,8949,7863,0.54814,1
9720,8913,7836,0.54923,1
9729,8904,7854,0.54231,1
9697,8945,7898,0.53316,1
9698,9032,7955,0.52704,1
11936,12142,13387,0.19136,4
11836,11969,13169,0.1906,4
11630,11619,12691,0.18889,4
11568,11591,12624,0.18911,4
11844,11997,13202,0.18862,4
11968,12177,13480,0.18783,4
12000,12224,13559,0.18692,4
11937,12182,13469,0.19003,4
11073,11524,11085,0.42175,3
11176,11620,11246,0.41556,3
11323,11728,11463,0.40379,3
11471,11916,11741,0.39284,3
11360,11801,11564,0.3981,3
11404,11869,11679,0.39159,3
11506,11920,11795,0.38241,3
11612,11985,11890,0.36322,3
11618,12066,12195,0.3337,3
11692,11955,12221,0.32149,3
11210,11505,11270,0.38187,3
11073,11279,10902,0.40265,3
11054,11472,11078,0.41042,3
11096,11499,11144,0.41604,3
11045,11408,10931,0.42476,3
11201,11551,11106,0.41233,3
9432,8769,7570,0.55938,1
9393,8753,7524,0.55849,1
9369,8741,7523,0.55737,1
9380,8691,7500,0.55727,1
9443,8862,7698,0.54839,1
9381,8761,7596,0.55646,1
9337,8679,7482,0.55153,1
9368,8684,7453,0.55968,1
9356,8687,7454,0.56167,1
9346,8700,7526,0.55514,1
9359,8661,7456,0.55713,1
9371,8706,7534,0.54844,1
9725,8988,7935,0.54522,1
9717,8959,7874,0.54972,1
9727,8864,7814,0.54755,1
9752,8912,7858,0.53662,1
9737,8960,7924,0.53012,1
9732,9046,7973,0.52698,1
11917,12048,13253,0.19135,4
11759,11801,12967,0.19073,4
11617,11520,12528,0.19091,4
11647,11573,12596,0.18895,4
11757,11772,12816,0.18497,4
11967,12123,13341,0.18374,4
12010,12161,13399,0.18767,4
11314,11760,11443,0.40828,3
11194,11625,11292,0.4124,3
11273,11732,11442,0.40638,3
11404,11902,11692,0.39692,3
11433,11891,11671,0.39629,3
11310,11757,11473,0.40232,3
11169,11570,11177,0.40834,3
11079,11444,11074,0.39836,3
11669,12127,12353,0.32818,3
11874,12212,12720,0.29664,3
11210,11541,11209,0.40158,3
11132,11442,11061,0.40439,3
11092,11413,11008,0.41182,3
11098,11427,10998,0.42125,3
11012,11399,10915,0.42258,3
11442,11977,11885,0.37781,3
11629,12126,12277,0.34773,3
9435,8795,7651,0.54972,1
9423,8757,7574,0.55819,1
9397,8764,7537,0.55856,1
9380,8724,7498,0.55858,1
9356,8711,7509,0.55986,1
9387,8749,7557,0.56049,1
9391,8745,7566,0.55674,1
9342,8690,7495,0.55276,1
9338,8662,7486,0.54803,1
9365,8705,7509,0.55293,1
9367,8681,7493,0.55534,1
9342,8664,7470,0.555,1
9331,8668,7514,0.54528,1
9407,8766,7630,0.53549,1
9715,8969,7912,0.5503,1
9718,8931,7877,0.55154,1
9722,8875,7803,0.5516,1
9751,8884,7828,0.54369,1
9740,8930,7897,0.53883,1
9752,8961,7921,0.53415,1
9750,9016,7980,0.52968,1
11933,12157,13373,0.19588,4
12003,12213,13458,0.19606,4
11977,12123,13363,0.19415,4
11844,11904,13087,0.19293,4
11672,11697,12799,0.19088,4
11729,11813,13015,0.18965,4
11858,11985,13238,0.18845,4
12041,12193,13465,0.18795,4
11312,11756,11405,0.41228,3
11222,11572,11217,0.4159,3
11268,11715,11418,0.40741,3
11312,11772,11489,0.40573,3
11357,11866,11550,0.40324,3
11338,11832,11560,0.39932,3
11221,11617,11314,0.40453,3
11260,11633,11404,0.39353,3
11780,12366,12768,0.31565,3
11827,12238,12595,0.31489,3
11186,11535,11175,0.40559,3
11159,11508,11090,0.41208,3
11163,11564,11148,0.41119,3
11123,11583,11196,0.41091,3
11330,11768,11575,0.38995,3
11593,12109,12171,0.35851,3
11688,12213,12426,0.33836,3
9477,8848,7693,0.54659,1
9411,8750,7553,0.55688,1
9399,8743,7533,0.55915,1
9385,8738,7511,0.56023,1
9372,8715,7492,0.55999,1
9371,8699,7483,0.56194,1
9379,8698,7495,0.56322,1
9364,8683,7485,0.55656,1
9337,8648,7468,0.5482,1
9350,8674,7510,0.54775,1
9359,8675,7491,0.55437,1
9369,8712,7567,0.54676,1
9426,8789,7682,0.53541,1
9493,8910,7836,0.52634,1
9602,9047,8028,0.51552,1
9669,8967,7876,0.55255,1
9702,8930,7865,0.55311,1
9696,8902,7813,0.55358,1
9715,8859,7804,0.54884,1
9736,8898,7850,0.54623,1
9751,8951,7883,0.54203,1
9756,8992,7916,0.53768,1
12065,12298,13573,0.19914,4
12123,12363,13659,0.19698,4
12006,12195,13433,0.19616,4
11839,11945,13118,0.19457,4
11937,12063,13283,0.19181,4
12052,12143,13382,0.18956,4
12035,12114,13288,0.18934,4
11265,11690,11299,0.42091,3
11197,11544,11104,0.42556,3
11059,11403,10871,0.43408,3
11140,11530,11079,0.42746,3
11193,11602,11220,0.41948,3
11273,11706,11368,0.41132,3
11346,11793,11514,0.40367,3
11173,11636,11268,0.41008,3
11576,12050,12180,0.35617,3
11610,12010,12196,0.34331,3
11248,11623,11348,0.39726,3
11218,11606,11254,0.40747,3
11258,11669,11362,0.40561,3
11377,11828,11621,0.39644,3
11576,12042,12041,0.3706,3
11670,12125,12233,0.34948,3
11739,12207,12477,0.32708,3
9453,8734,7527,0.55768,1
9419,8749,7527,0.55869,1
9401,8726,7508,0.55961,1
9388,8705,7492,0.5598,1
9354,8668,7457,0.56314,1
9374,8671,7469,0.56416,1
9384,8673,7462,0.56019,1
9334,8670,7444,0.5526,1
9326,8680,7481,0.54584,1
9365,8723,7516,0.55044,1
9481,8871,7764,0.53616,1
9662,9080,8040,0.51733,1
9594,9129,8095,0.51485,1
9808,9399,8516,0.49272,1
9710,8900,7889,0.54992,1
9680,8972,7890,0.55063,1
9680,8938,7857,0.5495,1
9686,8895,7836,0.54828,1
9726,8913,7868,0.54694,1
9739,8948,7904,0.54403,1
9778,8996,7943,0.53932,1
9796,9059,8005,0.53443,1
12149,12383,13639,0.19669,4
12209,12422,13680,0.1977,4
12040,12223,13432,0.19525,4
11979,12116,13280,0.19361,4
12020,12080,13228,0.19171,4
11961,12036,13195,0.19099,4
11092,11522,11077,0.4333,3
11150,11537,11033,0.43383,3
10820,11177,10403,0.45504,3
10980,11406,10824,0.44156,3
11079,11545,11089,0.42848,3
11120,11552,11046,0.42831,3
11187,11609,11158,0.4206,3
11051,11446,10944,0.42929,3
11119,11569,11231,0.40751,3
11665,11938,12128,0.34234,3
11133,11516,11091,0.41283,3
11292,11686,11358,0.40559,3
11264,11676,11332,0.40876,3
11375,11862,11599,0.39914,3
11530,12024,11952,0.37504,3
11572,12083,12157,0.35008,3
11646,12122,12315,0.33216,3
9420,8724,7524,0.55731,1
9421,8728,7538,0.55807,1
9398,8697,7483,0.56163,1
9385,8694,7486,0.56104,1
9364,8655,7445,0.56569,1
9356,8651,7429,0.56601,1
9366,8649,7455,0.56045,1
9362,8690,7447,0.55667,1
9345,8655,7461,0.54695,1
9366,8682,7480,0.54523,1
9432,8833,7685,0.53533,1
9570,9074,8028,0.51639,1
9570,9011,7955,0.51854,1
9733,8978,7925,0.54717,1
9728,8970,7889,0.54914,1
9729,8955,7869,0.55138,1
9705,8904,7846,0.5468,1
9757,8926,7852,0.5474,1
9722,8921,7896,0.54538,1
9786,9006,7928,0.54128,1
9782,9002,7971,0.53218,1
11099,11510,11110,0.42948,3
