11630,10903,10963,10752,23061,20557,15853,5326,0.36403,3
11785,11168,11513,11408,24272,21551,16937,5327,0.36054,3
11420,10627,10980,10857,22700,20170,15774,5348,0.35292,3
11726,10980,11400,11599,23399,21498,16931,5315,0.33716,3
12115,11508,12004,12429,23824,23148,18731,5323,0.31432,3
12365,11864,12452,13117,24175,23811,19560,5314,0.29652,3
12295,11800,12501,13178,23890,24205,20043,5349,0.28898,3
12818,12443,13478,14646,24005,24062,19776,5342,0.24214,3
13006,12689,13589,14774,24620,25083,20764,5345,0.24994,3
13113,12809,13688,14896,25445,25452,21163,5333,0.2615,3
12903,12639,13769,14901,25648,25954,21697,5333,0.26504,3
12774,12489,13490,14570,25470,25478,21432,5344,0.27223,3
12689,12360,13268,14371,25566,24640,20263,5330,0.28032,3
12424,12056,12933,13775,25202,24685,20279,5333,0.29317,3
12725,12390,13510,14644,25388,25780,21635,5326,0.26839,3
12478,12065,12991,13947,25313,24658,20516,5314,0.28951,3
12435,12045,12876,13721,25236,24739,20504,5312,0.29558,3
12492,12116,12944,13856,24828,25132,20960,5314,0.28363,3
12301,11873,12758,13751,24355,25205,21260,5294,0.27828,3
12191,11674,12374,13230,24152,24638,20546,5305,0.29217,3
12028,11453,12056,12641,24559,23874,19429,5294,0.32038,3
11763,11125,11710,11994,24807,22984,18376,5285,0.34817,3
12029,11454,11683,11853,25513,21805,17473,5395,0.36557,3
12038,11525,11998,12265,25187,22876,18774,5353,0.34503,3
11856,11246,11936,12313,24654,22297,18188,5354,0.33384,3
12047,11447,11958,12403,25662,22131,17735,5326,0.34833,3
12440,11964,12366,12895,25623,23570,19214,5313,0.33044,3
12287,11824,12334,12814,24905,23530,19328,5344,0.32055,3
12084,11509,12271,12813,24951,22825,18606,5344,0.32142,3
12127,11510,11982,12468,25222,22327,18128,5326,0.33839,3
12176,11649,11859,12077,24768,22709,18397,5349,0.34444,3
12063,11526,12122,12469,24682,23058,18852,5326,0.32874,3
12030,11446,12147,12720,24784,22723,18520,5298,0.32167,3
12207,11665,12146,12695,25051,22984,18738,5303,0.32735,3
12333,11866,12271,12907,24506,23186,19085,5334,0.31003,3
12351,11899,12468,13153,24103,23444,19378,5351,0.29391,3
12293,11823,12469,13135,24298,23413,19251,5338,0.29821,3
12476,12074,12663,13436,25039,23658,19550,5345,0.30157,3
12576,12212,12821,13721,24939,24095,20084,5318,0.29017,3
12544,12192,12953,13901,24643,24161,20123,5324,0.27869,3
12482,12091,12837,13719,25193,23984,19771,5322,0.29487,3
12504,12112,12640,13399,25172,23662,19440,5313,0.30523,3
12442,12071,12709,13405,24469,23969,19850,5324,0.29213,3
12333,11918,12745,13511,24156,23950,19822,5304,0.28261,3
12399,11957,12731,13630,24863,23997,19886,5327,0.29182,3
12478,12115,12642,13579,24418,24172,20200,5311,0.28526,3
12292,11925,12617,13441,23698,24487,20528,5295,0.27618,3
12095,11622,12389,13192,23810,23933,19911,5285,0.28696,3
12155,11652,12154,12968,23939,23256,19186,5275,0.29726,3
12014,11504,11883,12451,23190,22656,18554,5285,0.30131,3
11824,11132,11519,11442,26193,21599,17031,5390,0.39195,3
11841,11195,11486,11412,26530,21600,16944,5367,0.39845,3
11696,11030,11176,10856,26670,21036,16231,5343,0.42141,3
11583,10885,11120,10664,26933,20824,15922,5326,0.43272,3
11914,11298,11700,11682,26552,22282,17489,5335,0.38892,3
12197,11663,12106,12341,26613,23109,18513,5344,0.36638,3
12226,11676,12125,12272,26788,23026,18385,5340,0.37163,3
11948,11343,11796,11834,26532,22448,17879,5331,0.3831,3
11958,11332,11783,11887,26471,22145,17600,5337,0.38021,3
12027,11403,11726,11795,26611,22364,17681,5322,0.38577,3
11912,11276,11642,11584,26517,22131,17449,5321,0.39193,3
11777,11112,11565,11495,26553,21803,17181,5325,0.39576,3
12193,11659,12091,12381,26585,22209,17640,5316,0.36452,3
12125,11602,12020,12120,27141,22606,17957,5308,0.38259,3
11866,11234,11718,11538,26977,21931,17304,5331,0.40086,3
11994,11438,12085,12223,26778,22400,17846,5320,0.3732,3
12543,12069,12624,13111,27017,23198,18634,5317,0.34654,3
12468,12025,12606,12978,27095,23352,18838,5320,0.35228,3
12365,11904,12580,12947,27123,23286,18804,5315,0.35378,3
12098,11565,12268,12551,27110,22625,18025,5311,0.36709,3
12108,11548,12094,12335,27185,22402,17740,5308,0.37576,3
12077,11576,11970,12013,26984,22420,17775,5310,0.3839,3
11984,11443,12090,12160,26873,22510,17964,5313,0.37694,3
12123,11578,12353,12810,26583,22875,18380,5311,0.34963,3
12119,11559,12062,12412,26610,22779,18250,5299,0.36385,3
11999,11487,11896,12105,26096,22414,17923,5285,0.36625,3
11858,11322,11975,12202,25633,22364,18065,5268,0.35499,3
11990,11406,12028,12459,26132,22307,17935,5271,0.35431,3
12012,11453,11820,12115,26340,22210,17701,5273,0.36991,3
11851,11157,11407,11277,25667,21526,16952,5400,0.38951,3
11868,11206,11563,11489,26366,21677,17053,5381,0.393,3
11891,11251,11689,11663,26406,22034,17446,5346,0.38727,3
11651,10957,11266,11024,26727,21143,16358,5336,0.41596,3
11687,11030,11351,11093,26794,21390,16551,5340,0.41442,3
11928,11315,11744,11708,26606,22425,17668,5351,0.38884,3
12233,11642,12249,12417,26879,23239,18531,5342,0.36803,3
12157,11601,12095,12201,26755,22569,17894,5347,0.3736,3
11877,11236,11621,11575,26388,22109,17429,5351,0.3902,3
11933,11308,11701,11701,26676,22197,17508,5355,0.39021,3
11862,11210,11582,11474,26467,22078,17400,5332,0.39517,3
11827,11171,11391,11255,26559,21550,16852,5309,0.40472,3
12080,11496,11970,12083,26460,22324,17688,5322,0.37301,3
12011,11426,11883,11921,27109,22137,17421,5322,0.38914,3
12010,11382,11881,11997,27114,22156,17467,5317,0.38652,3
12182,11714,12269,12467,27275,23005,18344,5329,0.3726,3
12962,12615,13315,13966,27037,24026,19447,5317,0.31878,3
12714,12339,13054,13571,27194,23709,19039,5328,0.33418,3
12623,12192,12907,13341,27401,23520,18848,5331,0.3451,3
12209,11711,12244,12353,27543,22831,18065,5312,0.38074,3
12112,11576,12215,12323,27348,22850,18182,5300,0.37874,3
11969,11410,11893,12016,26977,21991,17262,5327,0.38368,3
11637,10953,11292,11062,27188,21309,16461,5314,0.42159,3
11809,11230,11653,11574,27034,21914,17172,5306,0.40044,3
11797,11159,11669,11613,26733,21805,17158,5302,0.3943,3
11776,11104,11514,11508,26450,21340,16738,5312,0.39365,3
11766,11125,11510,11499,26556,21694,17065,5290,0.39566,3
11900,11349,11934,12039,26702,22375,17712,5289,0.37849,3
11773,11152,11759,11778,27107,21943,17241,5283,0.39421,3
11523,10834,11207,11205,26166,20912,15915,5288,0.40034,3
11984,11349,11729,11799,24919,21335,16815,5408,0.35732,3
11770,11109,11437,11304,24972,21305,16778,5390,0.37678,3
11749,11067,11339,11147,25859,21270,16720,5353,0.39756,3
